"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11150","Checkout requires a postal code","","2026-09-05","broken","2026-09-05","","","",""
"","10507","Items added to the cart appear on the checkout overview","","2026-09-05","broken","2026-09-05","","","",""
"","10544","Complete a purchase of multiple products","","2026-09-05","broken","2026-09-05","","","",""
"","481","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
"","536","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
"","679","Successful login with a pooled user","","2026-09-05","passed","2026-09-05","","","",""
"","398","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
"","11192","Adding and removing items updates the cart badge","","2026-09-05","broken","2026-09-05","","","",""
"","16566","Complete a purchase of a single product","","2026-09-05","broken","2026-09-05","","","",""
"","11004","problem_user cannot complete checkout because the last name field is broken","","2026-09-05","broken","2026-09-05","","","",""
"","15361","Complete a purchase of multiple products","","2026-09-05","broken","2026-09-05","","","",""
"","530","A locked-out user is rejected at login","","2026-09-05","passed","2026-09-05","","","",""
