"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10345","Adding and removing items updates the cart badge","","2026-08-09","broken","2026-08-09","","","",""
"","692","Login is rejected for invalid credentials","","2026-08-09","passed","2026-08-09","","","",""
"","11160","Checkout requires a postal code","","2026-08-09","broken","2026-08-09","","","",""
"","5797","Successful login with a pooled user","","2026-08-09","passed","2026-08-09","","","",""
"","313","Login is rejected for invalid credentials","","2026-08-09","passed","2026-08-09","","","",""
"","787","A locked-out user is rejected at login","","2026-08-09","passed","2026-08-09","","","",""
"","10174","Complete a purchase of multiple products","","2026-08-09","broken","2026-08-09","","","",""
"","10326","problem_user cannot complete checkout because the last name field is broken","","2026-08-09","broken","2026-08-09","","","",""
"","10341","Complete a purchase of multiple products","","2026-08-09","broken","2026-08-09","","","",""
"","10184","Items added to the cart appear on the checkout overview","","2026-08-09","broken","2026-08-09","","","",""
"","301","Login is rejected for invalid credentials","","2026-08-09","passed","2026-08-09","","","",""
"","15690","Complete a purchase of a single product","","2026-08-09","broken","2026-08-09","","","",""
