"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","720","Checkout requires a postal code","","2026-09-02","passed","2026-09-02","","","",""
"","6091","Complete a purchase of multiple products","","2026-09-02","passed","2026-09-02","","","",""
"","1006","Adding and removing items updates the cart badge","","2026-09-02","passed","2026-09-02","","","",""
"","589","Items added to the cart appear on the checkout overview","","2026-09-02","passed","2026-09-02","","","",""
"","762","Complete a purchase of a single product","","2026-09-02","passed","2026-09-02","","","",""
"","1133","Complete a purchase of multiple products","","2026-09-02","passed","2026-09-02","","","",""
"","263","Successful login with a pooled user","","2026-09-02","passed","2026-09-02","","","",""
"","188","Login is rejected for invalid credentials","","2026-09-02","passed","2026-09-02","","","",""
"","209","Login is rejected for invalid credentials","","2026-09-02","passed","2026-09-02","","","",""
"","569","problem_user cannot complete checkout because the last name field is broken","","2026-09-02","passed","2026-09-02","","","",""
"","200","Login is rejected for invalid credentials","","2026-09-02","passed","2026-09-02","","","",""
"","205","A locked-out user is rejected at login","","2026-09-02","passed","2026-09-02","","","",""
