"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","521","problem_user cannot complete checkout because the last name field is broken","","2026-09-05","passed","2026-09-05","","","",""
"","168","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
"","5224","Successful login with a pooled user","","2026-09-05","passed","2026-09-05","","","",""
"","1107","Complete a purchase of multiple products","","2026-09-05","passed","2026-09-05","","","",""
"","5625","Checkout requires a postal code","","2026-09-05","passed","2026-09-05","","","",""
"","321","A locked-out user is rejected at login","","2026-09-05","passed","2026-09-05","","","",""
"","877","Complete a purchase of a single product","","2026-09-05","passed","2026-09-05","","","",""
"","1138","Adding and removing items updates the cart badge","","2026-09-05","passed","2026-09-05","","","",""
"","235","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
"","995","Complete a purchase of multiple products","","2026-09-05","passed","2026-09-05","","","",""
"","656","Items added to the cart appear on the checkout overview","","2026-09-05","passed","2026-09-05","","","",""
"","215","Login is rejected for invalid credentials","","2026-09-05","passed","2026-09-05","","","",""
