"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","642","Items added to the cart appear on the checkout overview","","2026-08-04","passed","2026-08-04","","","",""
"","788","Complete a purchase of multiple products","","2026-08-04","passed","2026-08-04","","","",""
"","377","problem_user cannot complete checkout because the last name field is broken","","2026-08-04","passed","2026-08-04","","","",""
"","894","Adding and removing items updates the cart badge","","2026-08-04","passed","2026-08-04","","","",""
"","230","Login is rejected for invalid credentials","","2026-08-04","passed","2026-08-04","","","",""
"","310","Successful login with a pooled user","","2026-08-04","passed","2026-08-04","","","",""
"","174","Login is rejected for invalid credentials","","2026-08-04","passed","2026-08-04","","","",""
"","5547","Complete a purchase of a single product","","2026-08-04","passed","2026-08-04","","","",""
"","860","Complete a purchase of multiple products","","2026-08-04","passed","2026-08-04","","","",""
"","5401","error_user cannot remove an item from the cart page","","2026-08-04","failed","2026-08-04","","","",""
"","652","Checkout requires a postal code","","2026-08-04","passed","2026-08-04","","","",""
"","211","Login is rejected for invalid credentials","","2026-08-04","passed","2026-08-04","","","",""
"","265","A locked-out user is rejected at login","","2026-08-04","passed","2026-08-04","","","",""
