"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1001","Complete a purchase of multiple products","","2026-08-19","passed","2026-08-19","","","",""
"","336","Login is rejected for invalid credentials","","2026-08-19","passed","2026-08-19","","","",""
"","723","problem_user cannot complete checkout because the last name field is broken","","2026-08-19","passed","2026-08-19","","","",""
"","259","Login is rejected for invalid credentials","","2026-08-19","passed","2026-08-19","","","",""
"","276","A locked-out user is rejected at login","","2026-08-19","passed","2026-08-19","","","",""
"","5709","Checkout requires a postal code","","2026-08-19","passed","2026-08-19","","","",""
"","311","Successful login with a pooled user","","2026-08-19","passed","2026-08-19","","","",""
"","259","Login is rejected for invalid credentials","","2026-08-19","passed","2026-08-19","","","",""
"","957","Items added to the cart appear on the checkout overview","","2026-08-19","passed","2026-08-19","","","",""
"","731","Complete a purchase of a single product","","2026-08-19","passed","2026-08-19","","","",""
"","1139","Complete a purchase of multiple products","","2026-08-19","passed","2026-08-19","","","",""
"","1136","Adding and removing items updates the cart badge","","2026-08-19","passed","2026-08-19","","","",""
