"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","454","Login is rejected for invalid credentials","","2026-09-12","passed","2026-09-12","","","",""
"","1023","A locked-out user is rejected at login","","2026-09-12","passed","2026-09-12","","","",""
"","2673","Checkout requires a postal code","","2026-09-12","passed","2026-09-12","","","",""
"","11308","Complete a purchase of multiple products","","2026-09-12","broken","2026-09-12","","","",""
"","384","Login is rejected for invalid credentials","","2026-09-12","passed","2026-09-12","","","",""
"","1604","Successful login with a pooled user","","2026-09-12","passed","2026-09-12","","","",""
"","15275","Items added to the cart appear on the checkout overview","","2026-09-12","broken","2026-09-12","","","",""
"","10178","problem_user cannot complete checkout because the last name field is broken","","2026-09-12","broken","2026-09-12","","","",""
"","2127","Complete a purchase of multiple products","","2026-09-12","passed","2026-09-12","","","",""
"","687","Login is rejected for invalid credentials","","2026-09-12","passed","2026-09-12","","","",""
"","15343","Complete a purchase of a single product","","2026-09-12","broken","2026-09-12","","","",""
"","10489","Adding and removing items updates the cart badge","","2026-09-12","broken","2026-09-12","","","",""
