"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","658","Login is rejected for invalid credentials","","2026-09-25","passed","2026-09-25","","","",""
"","1266","Complete a purchase of multiple products","","2026-09-25","passed","2026-09-25","","","",""
"","2197","Adding and removing items updates the cart badge","","2026-09-25","passed","2026-09-25","","","",""
"","15856","Items added to the cart appear on the checkout overview","","2026-09-25","broken","2026-09-25","","","",""
"","751","A locked-out user is rejected at login","","2026-09-25","passed","2026-09-25","","","",""
"","427","Login is rejected for invalid credentials","","2026-09-25","passed","2026-09-25","","","",""
"","735","Successful login with a pooled user","","2026-09-25","passed","2026-09-25","","","",""
"","504","Login is rejected for invalid credentials","","2026-09-25","passed","2026-09-25","","","",""
"","30519","problem_user cannot complete checkout because the last name field is broken","","2026-09-25","broken","2026-09-25","","","",""
"","10711","Checkout requires a postal code","","2026-09-25","broken","2026-09-25","","","",""
"","1319","Complete a purchase of multiple products","","2026-09-25","passed","2026-09-25","","","",""
"","830","Complete a purchase of a single product","","2026-09-25","passed","2026-09-25","","","",""
