"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5740","Complete a purchase of a single product","","2026-08-30","passed","2026-08-30","","","",""
"","853","Checkout requires a postal code","","2026-08-30","passed","2026-08-30","","","",""
"","969","Complete a purchase of multiple products","","2026-08-30","passed","2026-08-30","","","",""
"","282","Successful login with a pooled user","","2026-08-30","passed","2026-08-30","","","",""
"","1139","Adding and removing items updates the cart badge","","2026-08-30","passed","2026-08-30","","","",""
"","1093","Complete a purchase of multiple products","","2026-08-30","passed","2026-08-30","","","",""
"","207","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
"","255","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
"","637","Items added to the cart appear on the checkout overview","","2026-08-30","passed","2026-08-30","","","",""
"","656","problem_user cannot complete checkout because the last name field is broken","","2026-08-30","passed","2026-08-30","","","",""
"","348","A locked-out user is rejected at login","","2026-08-30","passed","2026-08-30","","","",""
"","267","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
