"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10933","Complete a purchase of a single product","","2026-08-31","broken","2026-08-31","","","",""
"","10572","Complete a purchase of multiple products","","2026-08-31","broken","2026-08-31","","","",""
"","15584","Checkout requires a postal code","","2026-08-31","broken","2026-08-31","","","",""
"","949","A locked-out user is rejected at login","","2026-08-31","passed","2026-08-31","","","",""
"","764","Successful login with a pooled user","","2026-08-31","passed","2026-08-31","","","",""
"","992","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
"","15696","Items added to the cart appear on the checkout overview","","2026-08-31","broken","2026-08-31","","","",""
"","10185","problem_user cannot complete checkout because the last name field is broken","","2026-08-31","broken","2026-08-31","","","",""
"","10206","Complete a purchase of multiple products","","2026-08-31","broken","2026-08-31","","","",""
"","400","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
"","10449","Adding and removing items updates the cart badge","","2026-08-31","broken","2026-08-31","","","",""
"","535","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
