"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10603","Complete a purchase of a single product","","2026-08-30","broken","2026-08-30","","","",""
"","10585","Items added to the cart appear on the checkout overview","","2026-08-30","broken","2026-08-30","","","",""
"","404","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
"","10003","problem_user cannot complete checkout because the last name field is broken","","2026-08-30","broken","2026-08-30","","","",""
"","10436","Complete a purchase of multiple products","","2026-08-30","broken","2026-08-30","","","",""
"","15752","Checkout requires a postal code","","2026-08-30","broken","2026-08-30","","","",""
"","578","A locked-out user is rejected at login","","2026-08-30","passed","2026-08-30","","","",""
"","10624","Adding and removing items updates the cart badge","","2026-08-30","broken","2026-08-30","","","",""
"","359","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
"","911","Login is rejected for invalid credentials","","2026-08-30","passed","2026-08-30","","","",""
"","15357","Complete a purchase of multiple products","","2026-08-30","broken","2026-08-30","","","",""
"","800","Successful login with a pooled user","","2026-08-30","passed","2026-08-30","","","",""
