"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15670","Items added to the cart appear on the checkout overview","","2026-09-23","broken","2026-09-23","","","",""
"","621","Login is rejected for invalid credentials","","2026-09-23","passed","2026-09-23","","","",""
"","10854","Checkout requires a postal code","","2026-09-23","broken","2026-09-23","","","",""
"","734","Successful login with a pooled user","","2026-09-23","passed","2026-09-23","","","",""
"","632","Login is rejected for invalid credentials","","2026-09-23","passed","2026-09-23","","","",""
"","578","A locked-out user is rejected at login","","2026-09-23","passed","2026-09-23","","","",""
"","10203","problem_user cannot complete checkout because the last name field is broken","","2026-09-23","broken","2026-09-23","","","",""
"","10396","Complete a purchase of multiple products","","2026-09-23","broken","2026-09-23","","","",""
"","15403","Complete a purchase of multiple products","","2026-09-23","broken","2026-09-23","","","",""
"","342","Login is rejected for invalid credentials","","2026-09-23","passed","2026-09-23","","","",""
"","10650","Complete a purchase of a single product","","2026-09-23","broken","2026-09-23","","","",""
"","10868","Adding and removing items updates the cart badge","","2026-09-23","broken","2026-09-23","","","",""
