"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","875","Complete a purchase of multiple products","","2026-08-23","passed","2026-08-23","","","",""
"","1179","Complete a purchase of multiple products","","2026-08-23","passed","2026-08-23","","","",""
"","818","problem_user cannot complete checkout because the last name field is broken","","2026-08-23","passed","2026-08-23","","","",""
"","893","Complete a purchase of a single product","","2026-08-23","passed","2026-08-23","","","",""
"","300","A locked-out user is rejected at login","","2026-08-23","passed","2026-08-23","","","",""
"","839","Items added to the cart appear on the checkout overview","","2026-08-23","passed","2026-08-23","","","",""
"","278","Login is rejected for invalid credentials","","2026-08-23","passed","2026-08-23","","","",""
"","258","Successful login with a pooled user","","2026-08-23","passed","2026-08-23","","","",""
"","257","Login is rejected for invalid credentials","","2026-08-23","passed","2026-08-23","","","",""
"","1083","Adding and removing items updates the cart badge","","2026-08-23","passed","2026-08-23","","","",""
"","257","Login is rejected for invalid credentials","","2026-08-23","passed","2026-08-23","","","",""
"","5765","Checkout requires a postal code","","2026-08-23","passed","2026-08-23","","","",""
