"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1333","Complete a purchase of multiple products","","2026-08-27","passed","2026-08-27","","","",""
"","228","Login is rejected for invalid credentials","","2026-08-27","passed","2026-08-27","","","",""
"","1227","Complete a purchase of a single product","","2026-08-27","passed","2026-08-27","","","",""
"","9888","problem_user cannot complete checkout because the last name field is broken","","2026-08-27","broken","2026-08-27","","","",""
"","11177","Checkout requires a postal code","","2026-08-27","broken","2026-08-27","","","",""
"","292","Successful login with a pooled user","","2026-08-27","passed","2026-08-27","","","",""
"","2220","Adding and removing items updates the cart badge","","2026-08-27","passed","2026-08-27","","","",""
"","1089","Complete a purchase of multiple products","","2026-08-27","passed","2026-08-27","","","",""
"","321","A locked-out user is rejected at login","","2026-08-27","passed","2026-08-27","","","",""
"","214","Login is rejected for invalid credentials","","2026-08-27","passed","2026-08-27","","","",""
"","220","Login is rejected for invalid credentials","","2026-08-27","passed","2026-08-27","","","",""
"","16169","Items added to the cart appear on the checkout overview","","2026-08-27","broken","2026-08-27","","","",""
