"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1953","Checkout requires a postal code","","2026-08-14","passed","2026-08-14","","","",""
"","418","A locked-out user is rejected at login","","2026-08-14","passed","2026-08-14","","","",""
"","16307","Items added to the cart appear on the checkout overview","","2026-08-14","broken","2026-08-14","","","",""
"","10497","Complete a purchase of multiple products","","2026-08-14","broken","2026-08-14","","","",""
"","1918","Complete a purchase of multiple products","","2026-08-14","passed","2026-08-14","","","",""
"","385","Login is rejected for invalid credentials","","2026-08-14","passed","2026-08-14","","","",""
"","1270","Complete a purchase of a single product","","2026-08-14","passed","2026-08-14","","","",""
"","11041","Adding and removing items updates the cart badge","","2026-08-14","broken","2026-08-14","","","",""
"","5524","Successful login with a pooled user","","2026-08-14","passed","2026-08-14","","","",""
"","10424","problem_user cannot complete checkout because the last name field is broken","","2026-08-14","broken","2026-08-14","","","",""
"","442","Login is rejected for invalid credentials","","2026-08-14","passed","2026-08-14","","","",""
"","450","Login is rejected for invalid credentials","","2026-08-14","passed","2026-08-14","","","",""
