"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11011","Items added to the cart appear on the checkout overview","","2026-08-02","broken","2026-08-02","","","",""
"","15520","Adding and removing items updates the cart badge","","2026-08-02","broken","2026-08-02","","","",""
"","5431","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","31489","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","15958","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","298","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","257","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","484","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
"","10185","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","280","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","11131","error_user cannot remove an item from the cart page","","2026-08-02","broken","2026-08-02","","","",""
"","10241","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","2623","Complete a purchase of a single product","","2026-08-02","passed","2026-08-02","","","",""
