"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5706","Adding and removing items updates the cart badge","","2026-08-02","failed","2026-08-02","","","",""
"","31015","error_user cannot remove an item from the cart page","","2026-08-02","broken","2026-08-02","","","",""
"","575","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
"","32093","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","575","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","11356","Items added to the cart appear on the checkout overview","","2026-08-02","failed","2026-08-02","","","",""
"","36363","Complete a purchase of a single product","","2026-08-02","broken","2026-08-02","","","",""
"","31220","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","419","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","457","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","633","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","32160","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","31323","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
