"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15101","Complete a purchase of multiple products","","2026-08-03","broken","2026-08-03","","","",""
"","10189","Complete a purchase of multiple products","","2026-08-03","broken","2026-08-03","","","",""
"","502","Successful login with a pooled user","","2026-08-03","passed","2026-08-03","","","",""
"","354","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","10689","Items added to the cart appear on the checkout overview","","2026-08-03","broken","2026-08-03","","","",""
"","268","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","15644","Adding and removing items updates the cart badge","","2026-08-03","broken","2026-08-03","","","",""
"","292","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","10703","Checkout requires a postal code","","2026-08-03","broken","2026-08-03","","","",""
"","10143","problem_user cannot complete checkout because the last name field is broken","","2026-08-03","broken","2026-08-03","","","",""
"","556","A locked-out user is rejected at login","","2026-08-03","passed","2026-08-03","","","",""
"","10328","Complete a purchase of a single product","","2026-08-03","broken","2026-08-03","","","",""
