"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","197","Items added to the cart appear on the checkout overview","","2026-08-02","broken","2026-08-02","","","",""
"","4","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","765","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","190","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","962","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","1331","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
"","5","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","11","Complete a purchase of a single product","","2026-08-02","broken","2026-08-02","","","",""
"","1450","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","199","Adding and removing items updates the cart badge","","2026-08-02","broken","2026-08-02","","","",""
"","1058","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
