"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1093","Complete a purchase of multiple products","","2026-08-31","passed","2026-08-31","","","",""
"","262","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
"","5779","Complete a purchase of a single product","","2026-08-31","passed","2026-08-31","","","",""
"","232","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
"","5267","Successful login with a pooled user","","2026-08-31","passed","2026-08-31","","","",""
"","165","Login is rejected for invalid credentials","","2026-08-31","passed","2026-08-31","","","",""
"","746","problem_user cannot complete checkout because the last name field is broken","","2026-08-31","passed","2026-08-31","","","",""
"","692","Items added to the cart appear on the checkout overview","","2026-08-31","passed","2026-08-31","","","",""
"","827","Checkout requires a postal code","","2026-08-31","passed","2026-08-31","","","",""
"","341","A locked-out user is rejected at login","","2026-08-31","passed","2026-08-31","","","",""
"","1153","Adding and removing items updates the cart badge","","2026-08-31","passed","2026-08-31","","","",""
"","1185","Complete a purchase of multiple products","","2026-08-31","passed","2026-08-31","","","",""
