"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","869","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","10644","Adding and removing items updates the cart badge","","2026-08-02","broken","2026-08-02","","","",""
"","11019","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","517","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","470","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","16314","Complete a purchase of a single product","","2026-08-02","broken","2026-08-02","","","",""
"","10913","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","10769","error_user cannot remove an item from the cart page","","2026-08-02","broken","2026-08-02","","","",""
"","16028","Items added to the cart appear on the checkout overview","","2026-08-02","broken","2026-08-02","","","",""
"","11523","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","11293","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","481","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","453","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
