"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","494","Login is rejected for invalid credentials","","2026-08-11","passed","2026-08-11","","","",""
"","373","Login is rejected for invalid credentials","","2026-08-11","passed","2026-08-11","","","",""
"","10317","Checkout requires a postal code","","2026-08-11","broken","2026-08-11","","","",""
"","449","Successful login with a pooled user","","2026-08-11","passed","2026-08-11","","","",""
"","10130","Complete a purchase of multiple products","","2026-08-11","broken","2026-08-11","","","",""
"","11475","Items added to the cart appear on the checkout overview","","2026-08-11","broken","2026-08-11","","","",""
"","347","Login is rejected for invalid credentials","","2026-08-11","passed","2026-08-11","","","",""
"","30942","Complete a purchase of a single product","","2026-08-11","broken","2026-08-11","","","",""
"","15707","Adding and removing items updates the cart badge","","2026-08-11","broken","2026-08-11","","","",""
"","10026","problem_user cannot complete checkout because the last name field is broken","","2026-08-11","broken","2026-08-11","","","",""
"","15154","Complete a purchase of multiple products","","2026-08-11","broken","2026-08-11","","","",""
"","687","A locked-out user is rejected at login","","2026-08-11","passed","2026-08-11","","","",""
