"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1602","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","10","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","178","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","5922","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","1053","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","15","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","20","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","172","Adding and removing items updates the cart badge","","2026-08-02","broken","2026-08-02","","","",""
"","1828","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
"","7","Complete a purchase of a single product","","2026-08-02","broken","2026-08-02","","","",""
"","182","Items added to the cart appear on the checkout overview","","2026-08-02","broken","2026-08-02","","","",""
"","735","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
