"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","457","Successful login with a pooled user","","2026-08-29","passed","2026-08-29","","","",""
"","10476","Adding and removing items updates the cart badge","","2026-08-29","broken","2026-08-29","","","",""
"","15870","Complete a purchase of multiple products","","2026-08-29","broken","2026-08-29","","","",""
"","11163","Complete a purchase of a single product","","2026-08-29","broken","2026-08-29","","","",""
"","641","A locked-out user is rejected at login","","2026-08-29","passed","2026-08-29","","","",""
"","807","Login is rejected for invalid credentials","","2026-08-29","passed","2026-08-29","","","",""
"","10283","Complete a purchase of multiple products","","2026-08-29","broken","2026-08-29","","","",""
"","11070","Checkout requires a postal code","","2026-08-29","broken","2026-08-29","","","",""
"","15638","Items added to the cart appear on the checkout overview","","2026-08-29","broken","2026-08-29","","","",""
"","903","Login is rejected for invalid credentials","","2026-08-29","passed","2026-08-29","","","",""
"","10627","problem_user cannot complete checkout because the last name field is broken","","2026-08-29","broken","2026-08-29","","","",""
"","478","Login is rejected for invalid credentials","","2026-08-29","passed","2026-08-29","","","",""
