"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5170","Successful login with a pooled user","","2026-09-15","passed","2026-09-15","","","",""
"","197","Login is rejected for invalid credentials","","2026-09-15","passed","2026-09-15","","","",""
"","5926","Adding and removing items updates the cart badge","","2026-09-15","passed","2026-09-15","","","",""
"","226","A locked-out user is rejected at login","","2026-09-15","passed","2026-09-15","","","",""
"","894","Complete a purchase of multiple products","","2026-09-15","passed","2026-09-15","","","",""
"","789","Items added to the cart appear on the checkout overview","","2026-09-15","passed","2026-09-15","","","",""
"","579","Complete a purchase of a single product","","2026-09-15","passed","2026-09-15","","","",""
"","733","Complete a purchase of multiple products","","2026-09-15","passed","2026-09-15","","","",""
"","602","Checkout requires a postal code","","2026-09-15","passed","2026-09-15","","","",""
"","650","problem_user cannot complete checkout because the last name field is broken","","2026-09-15","passed","2026-09-15","","","",""
"","176","Login is rejected for invalid credentials","","2026-09-15","passed","2026-09-15","","","",""
"","198","Login is rejected for invalid credentials","","2026-09-15","passed","2026-09-15","","","",""
