"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","Successful login with a pooled user","","2026-09-07","passed","2026-09-07","","","",""
"","815","Complete a purchase of multiple products","","2026-09-07","passed","2026-09-07","","","",""
"","941","Adding and removing items updates the cart badge","","2026-09-07","passed","2026-09-07","","","",""
"","5513","Complete a purchase of a single product","","2026-09-07","passed","2026-09-07","","","",""
"","117","Login is rejected for invalid credentials","","2026-09-07","passed","2026-09-07","","","",""
"","162","A locked-out user is rejected at login","","2026-09-07","passed","2026-09-07","","","",""
"","459","Checkout requires a postal code","","2026-09-07","passed","2026-09-07","","","",""
"","165","Login is rejected for invalid credentials","","2026-09-07","passed","2026-09-07","","","",""
"","291","problem_user cannot complete checkout because the last name field is broken","","2026-09-07","passed","2026-09-07","","","",""
"","718","Complete a purchase of multiple products","","2026-09-07","passed","2026-09-07","","","",""
"","563","Items added to the cart appear on the checkout overview","","2026-09-07","passed","2026-09-07","","","",""
"","137","Login is rejected for invalid credentials","","2026-09-07","passed","2026-09-07","","","",""
