"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1608","A locked-out user is rejected at login","","2026-08-02","passed","2026-08-02","","","",""
"","13","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","1141","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","5827","Successful login with a pooled user","","2026-08-02","passed","2026-08-02","","","",""
"","12","Complete a purchase of multiple products","","2026-08-02","broken","2026-08-02","","","",""
"","1785","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","178","Adding and removing items updates the cart badge","","2026-08-02","broken","2026-08-02","","","",""
"","135","Checkout requires a postal code","","2026-08-02","broken","2026-08-02","","","",""
"","169","Complete a purchase of a single product","","2026-08-02","broken","2026-08-02","","","",""
"","800","Login is rejected for invalid credentials","","2026-08-02","passed","2026-08-02","","","",""
"","5","problem_user cannot complete checkout because the last name field is broken","","2026-08-02","broken","2026-08-02","","","",""
"","97","Items added to the cart appear on the checkout overview","","2026-08-02","broken","2026-08-02","","","",""
