"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","Login is rejected for invalid credentials","","2026-08-25","passed","2026-08-25","","","",""
"","5265","Successful login with a pooled user","","2026-08-25","passed","2026-08-25","","","",""
"","1145","Adding and removing items updates the cart badge","","2026-08-25","passed","2026-08-25","","","",""
"","841","Complete a purchase of multiple products","","2026-08-25","passed","2026-08-25","","","",""
"","1076","Complete a purchase of multiple products","","2026-08-25","passed","2026-08-25","","","",""
"","678","problem_user cannot complete checkout because the last name field is broken","","2026-08-25","passed","2026-08-25","","","",""
"","303","A locked-out user is rejected at login","","2026-08-25","passed","2026-08-25","","","",""
"","751","Complete a purchase of a single product","","2026-08-25","passed","2026-08-25","","","",""
"","736","Checkout requires a postal code","","2026-08-25","passed","2026-08-25","","","",""
"","5858","Items added to the cart appear on the checkout overview","","2026-08-25","passed","2026-08-25","","","",""
"","201","Login is rejected for invalid credentials","","2026-08-25","passed","2026-08-25","","","",""
"","126","Login is rejected for invalid credentials","","2026-08-25","passed","2026-08-25","","","",""
