"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4096","Complete a purchase of a single product","","2026-09-03","passed","2026-09-03","","","",""
"","703","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
"","10848","Adding and removing items updates the cart badge","","2026-09-03","broken","2026-09-03","","","",""
"","337","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
"","16395","Checkout requires a postal code","","2026-09-03","broken","2026-09-03","","","",""
"","1666","Complete a purchase of multiple products","","2026-09-03","passed","2026-09-03","","","",""
"","1404","Complete a purchase of multiple products","","2026-09-03","passed","2026-09-03","","","",""
"","1505","Items added to the cart appear on the checkout overview","","2026-09-03","passed","2026-09-03","","","",""
"","5550","Successful login with a pooled user","","2026-09-03","passed","2026-09-03","","","",""
"","1298","A locked-out user is rejected at login","","2026-09-03","passed","2026-09-03","","","",""
"","10138","problem_user cannot complete checkout because the last name field is broken","","2026-09-03","broken","2026-09-03","","","",""
"","501","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
