"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","999","Adding and removing items updates the cart badge","","2026-09-26","passed","2026-09-26","","","",""
"","474","problem_user cannot complete checkout because the last name field is broken","","2026-09-26","passed","2026-09-26","","","",""
"","582","Checkout requires a postal code","","2026-09-26","passed","2026-09-26","","","",""
"","569","Items added to the cart appear on the checkout overview","","2026-09-26","passed","2026-09-26","","","",""
"","796","Complete a purchase of multiple products","","2026-09-26","passed","2026-09-26","","","",""
"","157","Successful login with a pooled user","","2026-09-26","passed","2026-09-26","","","",""
"","151","Login is rejected for invalid credentials","","2026-09-26","passed","2026-09-26","","","",""
"","5635","Complete a purchase of a single product","","2026-09-26","passed","2026-09-26","","","",""
"","187","Login is rejected for invalid credentials","","2026-09-26","passed","2026-09-26","","","",""
"","262","A locked-out user is rejected at login","","2026-09-26","passed","2026-09-26","","","",""
"","119","Login is rejected for invalid credentials","","2026-09-26","passed","2026-09-26","","","",""
"","843","Complete a purchase of multiple products","","2026-09-26","passed","2026-09-26","","","",""
