"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","923","Complete a purchase of multiple products","","2026-09-03","passed","2026-09-03","","","",""
"","354","Successful login with a pooled user","","2026-09-03","passed","2026-09-03","","","",""
"","207","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
"","240","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
"","313","Login is rejected for invalid credentials","","2026-09-03","passed","2026-09-03","","","",""
"","5833","Complete a purchase of a single product","","2026-09-03","passed","2026-09-03","","","",""
"","396","problem_user cannot complete checkout because the last name field is broken","","2026-09-03","passed","2026-09-03","","","",""
"","729","Checkout requires a postal code","","2026-09-03","passed","2026-09-03","","","",""
"","263","A locked-out user is rejected at login","","2026-09-03","passed","2026-09-03","","","",""
"","1033","Complete a purchase of multiple products","","2026-09-03","passed","2026-09-03","","","",""
"","994","Items added to the cart appear on the checkout overview","","2026-09-03","passed","2026-09-03","","","",""
"","1148","Adding and removing items updates the cart badge","","2026-09-03","passed","2026-09-03","","","",""
