"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9772","Items added to the cart appear on the checkout overview","","2026-09-09","broken","2026-09-09","","","",""
"","15389","Checkout requires a postal code","","2026-09-09","broken","2026-09-09","","","",""
"","10090","Complete a purchase of a single product","","2026-09-09","broken","2026-09-09","","","",""
"","10073","Complete a purchase of multiple products","","2026-09-09","broken","2026-09-09","","","",""
"","680","A locked-out user is rejected at login","","2026-09-09","passed","2026-09-09","","","",""
"","377","Login is rejected for invalid credentials","","2026-09-09","passed","2026-09-09","","","",""
"","5680","Successful login with a pooled user","","2026-09-09","passed","2026-09-09","","","",""
"","238","Login is rejected for invalid credentials","","2026-09-09","passed","2026-09-09","","","",""
"","9745","problem_user cannot complete checkout because the last name field is broken","","2026-09-09","broken","2026-09-09","","","",""
"","222","Login is rejected for invalid credentials","","2026-09-09","passed","2026-09-09","","","",""
"","10299","Complete a purchase of multiple products","","2026-09-09","broken","2026-09-09","","","",""
"","10533","Adding and removing items updates the cart badge","","2026-09-09","broken","2026-09-09","","","",""
