"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","550","problem_user cannot complete checkout because the last name field is broken","","2026-09-14","passed","2026-09-14","","","",""
"","1083","Complete a purchase of multiple products","","2026-09-14","passed","2026-09-14","","","",""
"","261","Login is rejected for invalid credentials","","2026-09-14","passed","2026-09-14","","","",""
"","749","Checkout requires a postal code","","2026-09-14","passed","2026-09-14","","","",""
"","1003","Adding and removing items updates the cart badge","","2026-09-14","passed","2026-09-14","","","",""
"","5795","Complete a purchase of a single product","","2026-09-14","passed","2026-09-14","","","",""
"","256","Login is rejected for invalid credentials","","2026-09-14","passed","2026-09-14","","","",""
"","341","Successful login with a pooled user","","2026-09-14","passed","2026-09-14","","","",""
"","276","Login is rejected for invalid credentials","","2026-09-14","passed","2026-09-14","","","",""
"","765","Items added to the cart appear on the checkout overview","","2026-09-14","passed","2026-09-14","","","",""
"","428","A locked-out user is rejected at login","","2026-09-14","passed","2026-09-14","","","",""
"","5778","Complete a purchase of multiple products","","2026-09-14","passed","2026-09-14","","","",""
