"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","202","Login is rejected for invalid credentials","","2026-08-16","passed","2026-08-16","","","",""
"","587","problem_user cannot complete checkout because the last name field is broken","","2026-08-16","passed","2026-08-16","","","",""
"","837","Items added to the cart appear on the checkout overview","","2026-08-16","passed","2026-08-16","","","",""
"","1102","Complete a purchase of multiple products","","2026-08-16","passed","2026-08-16","","","",""
"","743","Checkout requires a postal code","","2026-08-16","passed","2026-08-16","","","",""
"","1087","Complete a purchase of multiple products","","2026-08-16","passed","2026-08-16","","","",""
"","747","Complete a purchase of a single product","","2026-08-16","passed","2026-08-16","","","",""
"","6119","Adding and removing items updates the cart badge","","2026-08-16","passed","2026-08-16","","","",""
"","278","A locked-out user is rejected at login","","2026-08-16","passed","2026-08-16","","","",""
"","303","Login is rejected for invalid credentials","","2026-08-16","passed","2026-08-16","","","",""
"","5253","Successful login with a pooled user","","2026-08-16","passed","2026-08-16","","","",""
"","324","Login is rejected for invalid credentials","","2026-08-16","passed","2026-08-16","","","",""
