"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10573","Checkout requires a postal code","","2026-08-12","broken","2026-08-12","","","",""
"","1910","Complete a purchase of a single product","","2026-08-12","passed","2026-08-12","","","",""
"","490","A locked-out user is rejected at login","","2026-08-12","passed","2026-08-12","","","",""
"","284","Login is rejected for invalid credentials","","2026-08-12","passed","2026-08-12","","","",""
"","409","Successful login with a pooled user","","2026-08-12","passed","2026-08-12","","","",""
"","1576","Complete a purchase of multiple products","","2026-08-12","passed","2026-08-12","","","",""
"","339","Login is rejected for invalid credentials","","2026-08-12","passed","2026-08-12","","","",""
"","15431","Adding and removing items updates the cart badge","","2026-08-12","broken","2026-08-12","","","",""
"","1159","Items added to the cart appear on the checkout overview","","2026-08-12","passed","2026-08-12","","","",""
"","10182","problem_user cannot complete checkout because the last name field is broken","","2026-08-12","broken","2026-08-12","","","",""
"","424","Login is rejected for invalid credentials","","2026-08-12","passed","2026-08-12","","","",""
"","1562","Complete a purchase of multiple products","","2026-08-12","passed","2026-08-12","","","",""
