"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","410","Login is rejected for invalid credentials","","2026-09-20","passed","2026-09-20","","","",""
"","11120","Items added to the cart appear on the checkout overview","","2026-09-20","broken","2026-09-20","","","",""
"","722","A locked-out user is rejected at login","","2026-09-20","passed","2026-09-20","","","",""
"","415","Login is rejected for invalid credentials","","2026-09-20","passed","2026-09-20","","","",""
"","10287","Complete a purchase of a single product","","2026-09-20","broken","2026-09-20","","","",""
"","10129","Complete a purchase of multiple products","","2026-09-20","broken","2026-09-20","","","",""
"","11230","Checkout requires a postal code","","2026-09-20","broken","2026-09-20","","","",""
"","15368","Complete a purchase of multiple products","","2026-09-20","broken","2026-09-20","","","",""
"","10359","problem_user cannot complete checkout because the last name field is broken","","2026-09-20","broken","2026-09-20","","","",""
"","15984","Adding and removing items updates the cart badge","","2026-09-20","broken","2026-09-20","","","",""
"","232","Login is rejected for invalid credentials","","2026-09-20","passed","2026-09-20","","","",""
"","429","Successful login with a pooled user","","2026-09-20","passed","2026-09-20","","","",""
