"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","736","Complete a purchase of multiple products","","2026-08-03","broken","2026-08-03","","","",""
"","5814","Adding and removing items updates the cart badge","","2026-08-03","broken","2026-08-03","","","",""
"","5238","Successful login with a pooled user","","2026-08-03","failed","2026-08-03","","","",""
"","312","A locked-out user is rejected at login","","2026-08-03","passed","2026-08-03","","","",""
"","538","error_user cannot remove an item from the cart page","","2026-08-03","broken","2026-08-03","","","",""
"","256","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","416","problem_user cannot complete checkout because the last name field is broken","","2026-08-03","broken","2026-08-03","","","",""
"","326","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","626","Complete a purchase of a single product","","2026-08-03","broken","2026-08-03","","","",""
"","413","Login is rejected for invalid credentials","","2026-08-03","passed","2026-08-03","","","",""
"","521","Items added to the cart appear on the checkout overview","","2026-08-03","broken","2026-08-03","","","",""
"","715","Complete a purchase of multiple products","","2026-08-03","broken","2026-08-03","","","",""
"","548","Checkout requires a postal code","","2026-08-03","broken","2026-08-03","","","",""
